ObjectID,business_id,categories,city,lat,lng,business_name,neighborhoods,rating,num_reviews,category_filter,neighborhood_search,zipcode,category_type
8293,white-burger-brooklyn,"[[Burgers, burgers]]",Brooklyn,40.724453,-73.950867,White Burger,[Greenpoint],3.5,12,burgers,East Williamsburg,11222,restaurants
8294,the-burger-garage-long-island-city-2,"[[Burgers, burgers], [American (Traditional), tradamerican], [Gluten-Free, gluten_free]]",Long Island City,40.74684910000001,-73.942482,The Burger Garage,[Long Island City],3.5,202,burgers,East Williamsburg,11101,restaurants
8295,b-a-d-burger-brooklyn,"[[Burgers, burgers], [Breakfast & Brunch, breakfast_brunch]]",Brooklyn,40.7150357771,-73.9625476472,B.A.D. Burger,"[Williamsburg - South Side, Williamsburg - North Side]",2.5,182,burgers,East Williamsburg,11211,restaurants
8296,mcdonalds-new-york-132,"[[Burgers, burgers], [Fast Food, hotdogs]]",New York,40.6448212,-73.9216614,McDonald's,[East Flatbush],2.5,2,burgers,Flatlands,11203,restaurants
8297,mcdonalds-brooklyn-33,"[[Burgers, burgers], [Fast Food, hotdogs]]",Brooklyn,40.63218300000001,-73.92865,McDonald's,"[Flatlands, East Flatbush]",2.0,5,burgers,Flatlands,11234,restaurants
8298,burger-king-brooklyn-13,"[[Burgers, burgers]]",Brooklyn,40.621887,-74.026229,Burger King,[Bay Ridge],2.5,14,burgers,Fort Hamilton,11209,restaurants
8299,peteys-burger-long-island-city,"[[Burgers, burgers]]",Long Island City,40.745589785,-73.95326591140001,Petey's Burger,"[Hunters Point, Long Island City]",3.5,130,burgers,Greenpoint,11101,restaurants
8300,royale-new-york,"[[Burgers, burgers], [Bars, bars]]",New York,40.7258301,-73.9779129,Royale,"[East Village, Alphabet City]",4.0,382,burgers,Greenpoint,10009,restaurants
8301,mcdonalds-ridgewood-3,"[[Burgers, burgers], [Fast Food, hotdogs]]",Ridgewood,40.6999893,-73.9049225,McDonald's,[Ridgewood],2.5,7,burgers,Highland Park,11385,restaurants
8302,mcdonalds-ridgewood-4,"[[Burgers, burgers], [Fast Food, hotdogs]]",Ridgewood,40.6995344907,-73.9108362794,McDonald's,[Bushwick],2.0,2,burgers,Highland Park,11385,restaurants
8303,white-castle-brooklyn-5,"[[Burgers, burgers], [Fast Food, hotdogs]]",Brooklyn,40.6996613,-73.9127808,White Castle,[Bushwick],3.0,21,burgers,Highland Park,11237,restaurants
8304,vip-grill-brooklyn,"[[Burgers, burgers], [Kosher, kosher]]",Brooklyn,40.641266,-73.985268,Vip Grill,[Borough Park],2.5,3,burgers,Kensington,11218,restaurants
8305,burger-king-brooklyn-20,"[[Burgers, burgers]]",Brooklyn,40.6469654246,-73.9814870795,Burger King,[Kensington],3.0,11,burgers,Kensington,11218,restaurants
8306,mcdonalds-brooklyn-48,"[[Burgers, burgers], [Fast Food, hotdogs]]",Brooklyn,40.635826,-73.968277,McDonald's,[Flatbush],2.5,7,burgers,Kensington,11218,restaurants
8307,mcdonalds-brooklyn-30,"[[Burgers, burgers], [Fast Food, hotdogs]]",Brooklyn,40.644989,-73.9869232,McDonald's,[Kensington],2.0,8,burgers,Kensington,11218,restaurants
8308,mcdonalds-brooklyn-52,"[[Burgers, burgers], [Fast Food, hotdogs]]",Brooklyn,40.6547089,-73.96153259999998,McDonald's,"[Flatbush, Prospect Lefferts Gardens, Prospect Park South]",3.0,9,burgers,Kensington,11226,restaurants
8309,mcdonalds-brooklyn-40,"[[Burgers, burgers], [Fast Food, hotdogs]]",Brooklyn,40.648578554400004,-73.9582014084,McDonald's,"[Prospect Park South, Flatbush]",2.0,4,burgers,Kensington,11226,restaurants
8310,checkers-brooklyn-10,"[[Burgers, burgers], [Fast Food, hotdogs]]",Brooklyn,40.6633347273,-73.9607542008,Checkers,[Crown Heights],2.0,4,burgers,Kensington,11225,restaurants
8311,burger-king-brooklyn-19,"[[Burgers, burgers], [Fast Food, hotdogs]]",Brooklyn,40.647888,-73.957809,Burger King,"[Prospect Park South, Flatbush]",1.5,3,burgers,Kensington,11226,restaurants
8312,wendys-brooklyn-4,"[[Burgers, burgers], [Fast Food, hotdogs]]",Brooklyn,40.662956,-73.96172299999998,Wendy's,"[Prospect Heights, Prospect Lefferts Gardens]",2.0,17,burgers,Kensington,11225,restaurants
8313,mcdonalds-brooklyn-58,"[[Burgers, burgers], [Fast Food, hotdogs]]",Brooklyn,40.6636390686,-73.9598922729,McDonald's,[Crown Heights],2.0,5,burgers,Kensington,11226,restaurants
8314,mcdonalds-brooklyn-86,"[[Burgers, burgers], [Fast Food, hotdogs]]",Brooklyn,40.59744600000001,-73.941666,McDonald's,[Sheepshead Bay],2.0,2,burgers,Manhattan Beach,11229,restaurants
8315,mcdonalds-brooklyn-54,"[[Burgers, burgers], [Fast Food, hotdogs]]",Brooklyn,40.59744600000001,-73.941666,McDonald's,[Sheepshead Bay],1.5,2,burgers,Manhattan Beach,11229,restaurants
8316,burger-village-brooklyn-6,"[[Burgers, burgers]]",Brooklyn,40.6705725038,-73.9788798818,Burger Village,[Park Slope],4.0,2,burgers,Prospect Heights,11215,restaurants
8317,five-guys-burgers-and-fries-brooklyn-9,"[[Burgers, burgers], [Fast Food, hotdogs]]",Brooklyn,40.6684753,-73.98029659999997,Five Guys Burgers and Fries,[Park Slope],3.5,133,burgers,Prospect Lefferts Gardens,11215,restaurants
8318,johnny-macks-brooklyn,"[[Burgers, burgers], [Bars, bars], [American (New), newamerican]]",Brooklyn,40.664165,-73.98054590000002,Johnny MacK's,"[South Slope, Park Slope]",3.5,65,burgers,Prospect Lefferts Gardens,11215,restaurants
8319,daisys-diner-brooklyn,"[[Burgers, burgers], [Diners, diners], [American (Traditional), tradamerican]]",Brooklyn,40.6690292,-73.98677059999999,Daisy's Diner,"[South Slope, Park Slope]",3.5,200,burgers,Prospect Park South,11215,restaurants
8320,brooklyn-hotdogs-brooklyn,"[[Burgers, burgers], [Hot Dogs, hotdog]]",Brooklyn,40.672314,-73.992226,Brooklyn Hotdogs,[Gowanus],4.0,1,burgers,South Slope,11215,restaurants
8321,black-iron-burger-new-york,"[[Burgers, burgers]]",New York,40.7239609,-73.9828186,Black Iron Burger,"[East Village, Alphabet City]",4.0,306,burgers,South Williamsburg,10009,restaurants
8322,mikeys-burger-new-york,"[[Burgers, burgers]]",New York,40.720293,-73.988192,Mikey's Burger,[Lower East Side],3.5,269,burgers,South Williamsburg,10002,restaurants
8323,umami-burger-williamsburg,"[[Burgers, burgers], [American (New), newamerican], [Gastropubs, gastropubs]]",Williamsburg,40.715583,-73.95938100000002,Umami Burger,[Williamsburg - North Side],4.5,27,burgers,South Williamsburg,11211,restaurants
8324,millers-near-and-far-new-york-2,"[[Burgers, burgers], [American (New), newamerican], [Bars, bars]]",New York,40.720570016399996,-73.9902346233,Miller's Near & Far,[Lower East Side],4.0,52,burgers,South Williamsburg,10002,restaurants
8325,queens-burger-ozone-park,"[[Burgers, burgers]]",Ozone Park,40.6777021721,-73.813871691,Queens Burger,[Ozone Park],3.5,2,burgers,Spring Creek,11420,restaurants
8326,checkers-south-richmond-hill,"[[Burgers, burgers], [Fast Food, hotdogs]]",South Richmond Hill,40.6864319,-73.82290649999999,Checkers,[Ozone Park],2.5,8,burgers,Spring Creek,11419,restaurants
8327,white-castle-ozone-park,"[[Burgers, burgers], [Fast Food, hotdogs]]",Ozone Park,40.679821,-73.84049990000003,White Castle,[Ozone Park],3.0,6,burgers,Spring Creek,11417,restaurants
8328,mcdonalds-howard-beach,"[[Burgers, burgers], [Fast Food, hotdogs]]",Howard Beach,40.6578161196,-73.8399342459,McDonald's,[Lindenwood],2.0,16,burgers,Spring Creek,11414,restaurants
8329,burger-express-new-york,"[[Burgers, burgers]]",New York,40.67798610000001,-73.83091740000002,Burger Express,[Ozone Park],3.0,1,burgers,Spring Creek,11420,restaurants
8330,between-the-bun-south-richmond-hill-11,"[[Burgers, burgers], [Bagels, bagels], [Sandwiches, sandwiches]]",South Richmond Hill,40.6928517669,-73.8159618527,Between The Bun,[Ozone Park],3.0,5,burgers,Spring Creek,11419,restaurants
8331,cheeburger-cheeburger-jamaica,"[[Burgers, burgers], [Fast Food, hotdogs]]",Jamaica,40.6518707,-73.7954102,Cheeburger Cheeburger,[JFK Airport],2.0,38,burgers,Spring Creek,11430,restaurants
8332,wendys-jamaica-4,"[[Burgers, burgers], [Fast Food, hotdogs]]",Jamaica,40.6518707,-73.7954102,Wendy's,[JFK Airport],2.0,15,burgers,Spring Creek,11430,restaurants
8333,mcdonalds-south-richmond-hill,"[[Burgers, burgers], [Fast Food, hotdogs]]",South Richmond Hill,40.68656160000001,-73.8239822,McDonald's,[Ozone Park],1.5,6,burgers,Spring Creek,11419,restaurants
8334,steakgo-new-york,"[[Burgers, burgers]]",New York,40.712837,-73.98966999999998,Steakgo,"[Two Bridges, Lower East Side]",4.5,2,burgers,Vinegar Hill,10002,restaurants
8335,applebees-brooklyn-5,"[[Burgers, burgers], [American (Traditional), tradamerican], [Sports Bars, sportsbars]]",Brooklyn,40.6801602244,-73.9462065697,Applebee's,[Bedford Stuyvesant],2.0,50,burgers,Weeksville,11216,restaurants
8336,manhattan-three-decker-brooklyn-2,"[[Burgers, burgers], [Diners, diners]]",Brooklyn,40.7251549,-73.9517517,Manhattan Three Decker,[Greenpoint],3.0,57,burgers,Williamsburg - North Side,11222,restaurants
8337,umani-burger-brooklyn,"[[Burgers, burgers]]",Brooklyn,40.715583,-73.95938100000002,Umani Burger,[Williamsburg - North Side],2.5,2,burgers,Williamsburg - North Side,11211,restaurants
8338,mcdonalds-brooklyn-36,"[[Burgers, burgers], [Fast Food, hotdogs]]",Brooklyn,40.7304093987,-73.9542203397,McDonald's,[Greenpoint],1.5,21,burgers,Williamsburg - North Side,11222,restaurants
8339,mcdonalds-brooklyn-77,"[[Burgers, burgers], [Fast Food, hotdogs]]",Brooklyn,40.729824,-73.954178,McDonalds,[Greenpoint],1.0,1,burgers,Williamsburg - North Side,11222,restaurants
8340,5-napkin-burger-new-york-2,"[[Burgers, burgers]]",New York,40.78698350000001,-73.977951,5 Napkin Burger,[Upper West Side],3.5,496,burgers,Wingate,10024,restaurants
8341,smashburger-new-york-4,"[[Burgers, burgers]]",New York,40.7479790921,-73.9859149978,Smashburger,"[Midtown West, Koreatown]",4.0,132,burgers,Manhattan,10001,restaurants
8342,bareburger-new-york-12,"[[Burgers, burgers]]",New York,40.760559,-73.990356,Bareburger,"[Hell's Kitchen, Theater District, Midtown West]",4.0,283,burgers,Manhattan,10036,restaurants
8343,whitmans-new-york,"[[Burgers, burgers]]",New York,40.727942,-73.98446899999998,Whitman's,[East Village],4.0,411,burgers,Alphabet City,10009,restaurants
8344,pauls-da-burger-joint-new-york-2,"[[Burgers, burgers]]",New York,40.728588,-73.98808299999997,Paul's Da Burger Joint,[East Village],4.0,640,burgers,Alphabet City,10003,restaurants
8345,bareburger-new-york-10,"[[Burgers, burgers]]",New York,40.7267546702,-73.9891165495,Bareburger,[East Village],4.0,311,burgers,Alphabet City,10003,restaurants
8346,augurs-well-new-york,"[[Burgers, burgers], [Bars, bars], [American (Traditional), tradamerican]]",New York,40.7271194,-73.98361209999999,Augurs Well,"[East Village, Alphabet City]",4.0,43,burgers,Alphabet City,10009,restaurants
8347,prime-and-beyond-new-york,"[[Burgers, burgers], [Steakhouses, steak], [Korean, korean]]",New York,40.730785,-73.989746,Prime & Beyond,[East Village],4.0,189,burgers,Alphabet City,10003,restaurants
8348,5-napkin-burger-new-york-3,"[[Burgers, burgers]]",New York,40.7332116666,-73.9876230604,5 Napkin Burger,[East Village],3.5,392,burgers,Alphabet City,10003,restaurants
8349,bareburger-new-york-3,"[[Burgers, burgers]]",New York,40.728324268200005,-73.9982535225,Bareburger,[Greenwich Village],4.0,423,burgers,Alphabet City,10012,restaurants
8350,black-market-new-york,"[[Burgers, burgers], [Gastropubs, gastropubs], [Bars, bars]]",New York,40.7258402556,-73.9836173505,Black Market,"[East Village, Alphabet City]",3.5,145,burgers,Alphabet City,10009,restaurants
8351,burger-and-barrel-new-york-2,"[[Burgers, burgers]]",New York,40.7257805,-73.9980698,Burger & Barrel,[SoHo],4.0,503,burgers,Alphabet City,10012,restaurants
8352,luckys-famous-burgers-new-york-3,"[[Burgers, burgers]]",New York,40.7229614,-73.9896927,Lucky's Famous Burgers,[Lower East Side],3.5,106,burgers,Alphabet City,10002,restaurants
8353,jacks-sliders-and-sushi-new-york,"[[Burgers, burgers], [Japanese, japanese], [Sushi Bars, sushi]]",New York,40.734705,-73.98581899999998,Jack's Sliders & Sushi,[Gramercy],4.0,168,burgers,Alphabet City,10003,restaurants
8354,bareburger-new-york-7,"[[Burgers, burgers]]",New York,40.7420320809,-74.0009269863,Bareburger,[Chelsea],3.5,315,burgers,Chelsea,10011,restaurants
8355,luckys-famous-burgers-new-york-2,"[[Burgers, burgers]]",New York,40.744938,-73.9982384,Lucky's Famous Burgers,[Chelsea],3.5,199,burgers,Chelsea,10011,restaurants
8356,black-iron-burger-new-york-2,"[[Burgers, burgers]]",New York,40.7543259,-73.9903488,Black Iron Burger,[Midtown West],4.0,120,burgers,Chelsea,10018,restaurants
8357,new-york-burger-co-new-york-19,"[[Burgers, burgers]]",New York,40.7475020057,-74.0040907052,New York Burger Co.,[Chelsea],3.5,134,burgers,Chelsea,10011,restaurants
8358,new-york-burger-co-new-york-120,"[[Burgers, burgers], [American (Traditional), tradamerican]]",New York,40.741638,-73.993309,New York Burger Co,[Flatiron],3.5,270,burgers,Chelsea,10010,restaurants
8359,5-napkin-burger-new-york,"[[Burgers, burgers]]",New York,40.7601852457,-73.9911675716,5 Napkin Burger,"[Hell's Kitchen, Theater District, Midtown West]",3.5,1375,burgers,Chelsea,10036,restaurants
8360,island-burgers-and-shakes-new-york,"[[Burgers, burgers]]",New York,40.764202,-73.988014,Island Burgers & Shakes,"[Hell's Kitchen, Theater District, Midtown West]",4.0,520,burgers,Chelsea,10019,restaurants
8361,west-bank-cafe-new-york,"[[Burgers, burgers], [American (New), newamerican]]",New York,40.758625566999996,-73.9929702133,West Bank Cafe,"[Hell's Kitchen, Midtown West]",4.0,138,burgers,Chelsea,10036,restaurants
8362,cafe-lafayette-new-york,"[[Burgers, burgers], [Delis, delis]]",New York,40.7170997005,-74.0017145791,Cafe Lafayette,[Chinatown],4.5,10,burgers,Chinatown,10003,restaurants
8363,black-burger-new-york,"[[Burgers, burgers]]",New York,40.721313,-74.004944,Black Burger,[TriBeCa],3.5,76,burgers,Chinatown,10013,restaurants
8364,shake-shack-new-york-11,"[[Burgers, burgers], [Fast Food, hotdogs]]",New York,40.715566,-74.01491800000002,Shake Shack,[Battery Park],4.0,571,burgers,Chinatown,10282,restaurants
8365,soho-park-new-york,"[[Burgers, burgers]]",New York,40.72364,-73.996765,Soho Park,[SoHo],3.0,478,burgers,Chinatown,10012,restaurants
8366,randolph-at-broome-new-york-2,"[[Burgers, burgers], [Cocktail Bars, cocktailbars], [Cafes, cafes]]",New York,40.7197147,-73.9950054,Randolph At Broome,"[Little Italy, Nolita]",3.5,126,burgers,Chinatown,10013,restaurants
8367,umami-burger-new-york-7,"[[Burgers, burgers], [American (New), newamerican], [Gastropubs, gastropubs]]",New York,40.7113181055,-74.0150917321,Umami Burger,[Battery Park],3.5,78,burgers,Civic Center,10281,restaurants
8368,bills-bar-and-burger-downtown-new-york,"[[Burgers, burgers], [Bars, bars]]",New York,40.7098309,-74.0147441,Bill's Bar & Burger Downtown,[Financial District],3.5,144,burgers,Civic Center,10006,restaurants
8369,ottomanelli-bros-new-york,"[[Burgers, burgers], [Steakhouses, steak]]",New York,40.78171920000001,-73.9565125,Ottomanelli Bros,"[Upper East Side, Yorkville]",5.0,5,burgers,East Harlem,10128,restaurants
8370,five-guys-burgers-and-fries-new-york-7,"[[Burgers, burgers], [Fast Food, hotdogs]]",New York,40.804571,-73.9665713,Five Guys Burgers and Fries,[Morningside Heights],3.0,79,burgers,East Harlem,10025,restaurants
8371,blue-9-burger-new-york-2,"[[Burgers, burgers], [Fast Food, hotdogs]]",New York,40.732254,-73.9881287,Blue 9 Burger,[East Village],3.0,302,burgers,East Village,10003,restaurants
8372,smashburger-new-york-6,"[[Burgers, burgers]]",New York,40.709236,-74.006423,Smashburger,[Financial District],3.5,29,burgers,Financial District,10038,restaurants
8373,frites-n-meats-new-york,"[[Burgers, burgers], [Food Stands, foodstands], [Caterers, catering]]",New York,40.7162902504,-74.0109497309,Frites 'n' Meats,[TriBeCa],3.5,153,burgers,Financial District,10005,restaurants
8374,shake-shack-new-york-2,"[[Burgers, burgers], [Food Stands, foodstands], [Ice Cream & Frozen Yogurt, icecream]]",New York,40.741400019699995,-73.9881501904,Shake Shack,[Flatiron],4.0,5122,burgers,Flatiron,10010,restaurants
8375,schnippers-quality-kitchen-new-york-2,"[[Burgers, burgers], [American (New), newamerican]]",New York,40.7408142,-73.98751829999998,Schnipper's Quality Kitchen,[Flatiron],3.5,303,burgers,Flatiron,10010,restaurants
8376,burger-joint-new-york-3,"[[Burgers, burgers]]",New York,40.733153,-73.997939,Burger Joint,[Greenwich Village],3.5,143,burgers,Greenwich Village,10011,restaurants
8377,pop-pub-new-york,"[[Burgers, burgers], [Pubs, pubs]]",New York,40.7334099,-73.9928436,Pop Pub,[Greenwich Village],3.5,134,burgers,Greenwich Village,10003,restaurants
8378,mother-burger-new-york,"[[Burgers, burgers]]",New York,40.7625084,-73.9882126,Mother Burger,"[Hell's Kitchen, Theater District, Midtown West]",3.5,310,burgers,Hell's Kitchen,10019,restaurants
8379,bills-bar-and-burger-new-york-2,"[[Burgers, burgers], [American (New), newamerican], [Bars, bars]]",New York,40.7594227665,-73.9774854026,Bill's Bar & Burger,[Midtown West],3.5,469,burgers,Hell's Kitchen,10019,restaurants
8380,luckys-famous-burgers-new-york,"[[Burgers, burgers]]",New York,40.7644959,-73.98761640000002,Lucky's Famous Burgers,"[Hell's Kitchen, Theater District, Midtown West]",3.5,215,burgers,Hell's Kitchen,10019,restaurants
8381,steak-n-shake-new-york,"[[Burgers, burgers], [Fast Food, hotdogs]]",New York,40.7636916,-73.9829032,Steak 'n Shake,"[Theater District, Midtown West]",3.5,299,burgers,Hell's Kitchen,10019,restaurants
8382,tri-tip-grill-new-york,"[[Burgers, burgers], [Sandwiches, sandwiches], [Salad, salad]]",New York,40.759286,-73.979341,Tri Tip Grill,[Midtown West],4.0,205,burgers,Hell's Kitchen,10112,restaurants
8383,black-shack-burger-new-york,"[[Burgers, burgers], [Sandwiches, sandwiches]]",New York,40.749256,-73.977951,Black Shack Burger,"[Murray Hill, Midtown East]",3.5,301,burgers,Kips Bay,10016,restaurants
8384,rare-bar-and-grill-new-york-4,"[[Burgers, burgers], [Breakfast & Brunch, breakfast_brunch], [Cocktail Bars, cocktailbars]]",New York,40.7484183,-73.9780442,RARE Bar & Grill,"[Murray Hill, Midtown East]",3.5,418,burgers,Kips Bay,10016,restaurants
8385,shake-shack-new-york-25,"[[Burgers, burgers], [Ice Cream & Frozen Yogurt, icecream]]",New York,40.7494035154,-73.975686729,Shake Shack,"[Murray Hill, Midtown East]",4.0,52,burgers,Kips Bay,10016,restaurants
8386,jackson-hole-new-york-4,"[[Burgers, burgers], [American (Traditional), tradamerican]]",New York,40.74614,-73.977486,Jackson Hole,"[Murray Hill, Midtown East]",3.0,182,burgers,Kips Bay,10016,restaurants
8387,bravest-new-york,"[[Burgers, burgers], [Sports Bars, sportsbars], [American (Traditional), tradamerican]]",New York,40.747073,-73.973837,Bravest,"[Murray Hill, Midtown East]",3.5,102,burgers,Kips Bay,10016,restaurants
8388,bergers-on-the-go-new-york,"[[Burgers, burgers], [Delis, delis], [Sandwiches, sandwiches]]",New York,40.7513237,-73.9820557,Bergers On The Go,[Midtown East],3.5,54,burgers,Kips Bay,10016,restaurants
8389,fatburger-new-york,"[[Burgers, burgers]]",New York,40.7457606,-73.9776983,Fatburger,"[Murray Hill, Kips Bay, Midtown East]",2.5,94,burgers,Kips Bay,10016,restaurants
8390,jack-demseys-new-york,"[[Burgers, burgers], [Sports Bars, sportsbars], [American (New), newamerican]]",New York,40.748329,-73.986954,Jack Demsey's,"[Midtown West, Koreatown]",3.0,128,burgers,Koreatown,10001,restaurants
8391,5-boro-burger-new-york-3,"[[Burgers, burgers], [Sports Bars, sportsbars], [American (Traditional), tradamerican]]",New York,40.750745907399995,-73.9861741662,5 Boro Burger,[Midtown West],3.0,70,burgers,Koreatown,10018,restaurants
8392,five-guys-new-york-6,"[[Burgers, burgers]]",New York,40.747894,-73.99251600000002,Five Guys,"[Midtown West, Chelsea]",3.5,43,burgers,Koreatown,10001,restaurants
8393,windsor-gansevoort-park-new-york,"[[Burgers, burgers], [American (Traditional), tradamerican]]",New York,40.743937,-73.983982,Windsor Gansevoort Park,"[Flatiron, Midtown East]",3.5,11,burgers,Koreatown,10016,restaurants
8394,american-burger-new-york,"[[Burgers, burgers]]",New York,40.7484398,-73.9889145,American Burger,"[Midtown West, Koreatown]",3.0,10,burgers,Koreatown,10001,restaurants
8395,black-iron-burger-new-york-3,"[[Burgers, burgers]]",New York,40.74740900000001,-73.992828,Black Iron Burger,[Chelsea],3.5,16,burgers,Koreatown,10001,restaurants
8396,mcdonalds-manhattan-18,"[[Burgers, burgers], [Fast Food, hotdogs]]",Manhattan,40.7504807,-73.990593,McDonald's,[Midtown West],2.5,14,burgers,Koreatown,10001,restaurants
8397,mcdonalds-manhattan-99,"[[Burgers, burgers], [Fast Food, hotdogs]]",Manhattan,40.7458562404,-73.99071782829998,McDonald's,[Flatiron],2.0,15,burgers,Koreatown,10001,restaurants
8398,mcdonalds-new-york-126,"[[Burgers, burgers], [Fast Food, hotdogs]]",New York,40.7503838552,-73.9921184166,McDonald's,[Midtown West],1.5,4,burgers,Koreatown,10119,restaurants
